road,lat,lon,chainage,length,condition,name,model_type,id,Heavy Truck,Medium Truck,Small Truck,Large Bus,Medium Bus,Micro Bus,Utility,Car,Auto Rickshaw,Motor Cycle,Bi-Cycle,Cycle Rickshaw,Cart,Motorized,Non Motorized,Total AADT
N1,21.09145437742115,92.2125978688405,432194.2,216.79999999998836,-,,link,10886.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.0905260238297,92.2128845902127,432411.0,2.7,A,KANGOR PARA,bridge,10887.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.089696528966847,92.21329007863235,432413.7,206.29999999998836,-,,link,10888.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.088867034104,92.213695567052,432620.0,1.2,A,KANGOR PARA MOZGID,bridge,10889.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.08791309190745,92.21426597095375,432621.2,243.79999999998836,-,,link,10890.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.0869591497109,92.2148363748555,432865.0,2.8,A,KHAN GIOR PARA (1),bridge,10891.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.08672942485545,92.21497373742775,432867.8,56.20000000001164,-,,link,10892.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.0864997,92.2151111,432924.0,1.2,A,KHANGOR PRAMARY (2),bridge,10893.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.08545610197625,92.21551547272725,432925.2,252.79999999998836,-,,link,10894.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.0844125039525,92.2159198454545,433178.0,14.0,A,Khan Gor Para Bridge,bridge,10895.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.0833272249492,92.2162605315861,433192.0,249.0,-,,link,10896.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.0822419459459,92.2166012177177,433441.0,1.2,A,RHANCHOR PARA BOX CULVERT,bridge,10897.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.081342465830048,92.2170026445731,433442.2,222.79999999998836,-,,link,10898.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.0804429857142,92.2174040714285,433665.0,1.0,A,KHANCHOR PARA (2),bridge,10899.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.079833665845598,92.21776368322381,433666.0,160.0,-,,link,10900.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.079224345977,92.2181232950191,433826.0,1.0,A,KHANCHOR PARA- BOX CULVERT,bridge,10901.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.0782534554885,92.2190266821249,433827.0,297.0,-,,link,10902.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.077282565,92.2199300692307,434124.0,3.0,A,NOYA PARA (1) BOX CULVERT,bridge,10903.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.0764998626158,92.220682733264,434127.0,243.0,-,,link,10904.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.0757171602316,92.2214353972973,434370.0,6.1,C,NOYA PARA (1) BRIDGE,bridge,10905.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.07494747258155,92.2218421709089,434376.1,196.90000000002328,-,,link,10906.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.0741777849315,92.2222489445205,434573.0,5.8,A,NAYAPARA,bridge,10907.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.07333536581735,92.22288087665585,434578.8,252.20000000001164,-,,link,10908.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.0724929467032,92.2235128087912,434831.0,1.3,A,NOYA PARA,bridge,10909.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.0718624111721,92.22390258869045,434832.3,180.70000000001164,-,,link,10910.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.071231875641,92.2242923685897,435013.0,5.8,B,GIMON KHALI BRIDGE,bridge,10911.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.07038410448715,92.22443056762815,435018.8,201.20000000001164,-,,link,10912.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.0695363333333,92.2245687666666,435220.0,7.5,C,GIM - MOGARI BRIDGE,bridge,10913.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.06728809080455,92.22455165823749,435227.5,520.5,-,,link,10914.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.0650398482758,92.2245345498084,435748.0,1.2,A,NINA BAZAR BOX CULVERT,bridge,10915.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.06245675502025,92.22545837956105,435749.2,638.7999999999884,-,,link,10916.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.0598736617647,92.2263822093137,436388.0,30.9,B,NOYA BAZAR BRIDGE,bridge,10917.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.058084007241,92.2265137462329,436418.9,370.0999999999767,-,,link,10918.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.0562943527173,92.2266452831521,436789.0,9.4,B,NAYA BAZAR BRIDGE,bridge,10919.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.05529055621975,92.2270519906501,436798.4,264.5999999999767,-,,link,10920.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.0542867597222,92.2274586981481,437063.0,11.8,B,NAYA BAZAR BRIDGE,bridge,10921.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.0531137094907,92.22857759660491,437074.8,409.20000000001164,-,,link,10922.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.0519406592592,92.2296964950617,437484.0,2.8,C,KHARANG KHALI - BOX CUVERT (1),bridge,10923.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.051394632804197,92.23160481604936,437486.8,474.20000000001164,-,,link,10924.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.0508486063492,92.233513137037,437961.0,1.2,C,KHARANG KHAIL,bridge,10925.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.048654227190298,92.2343168882035,437962.2,543.7999999999884,-,,link,10926.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.0464598480314,92.23512063937,438506.0,31.7,C,MOULIVI BAZAR FISHARI BRIDGE,bridge,10927.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.043450349756398,92.23638738005535,438537.7,697.2999999999884,-,,link,10928.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.0404408514814,92.2376541207407,439235.0,1.2,C,MOULOVI BAZAR BOX CULVERT,bridge,10929.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.039042905555497,92.23835307777776,439236.2,342.79999999998836,-,,link,10930.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.0376449596296,92.2390520348148,439579.0,6.2,A,ALI AXBAR PARA BOX CULVERT,bridge,10931.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.035837902693,92.23987920338524,439585.2,442.79999999998836,-,,link,10932.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.0340308457564,92.2407063719557,440028.0,32.1,B,NILA - HOAB RABG BRIDGE,bridge,10933.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.03099265691775,92.24114609826594,440060.1,663.9000000000233,-,,link,10934.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.0279544680791,92.2415858245762,440724.0,4.4,A,NILLA BOX CULVERT (1),bridge,10935.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.0268071699247,92.2416949972163,440728.4,248.59999999997672,-,,link,10936.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.0256598717703,92.2418041698564,440977.0,2.9,A,NILA. BARAR BOX CULVERT,bridge,10937.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.022734309438853,92.24230909877114,440979.9,686.0999999999767,-,,link,10938.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.0198087471074,92.2428140276859,441666.0,2.8,A,NILA - DORGA- PARA-(1) BOX,bridge,10939.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.018575251573,92.24332625200715,441668.8,305.20000000001164,-,,link,10940.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.0173417560386,92.2438384763284,441974.0,2.8,A,NILA DOGA PARA BOX CULVERT,bridge,10941.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.016635395206798,92.2442975881642,441976.8,184.20000000001164,-,,link,10942.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.015929034375,92.2447567,442161.0,1.9,A,NAT MURA PARA BOX CULVERT,bridge,10943.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.0108771653007,92.24851826945749,442162.9,1401.0999999999767,-,,link,10944.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,21.0058252962264,92.252279838915,443564.0,2.8,B,RONGI HALI BOX CULVERT,bridge,10945.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,20.99357850758625,92.25219666099335,443566.8,2868.2000000000116,-,,link,10946.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,20.9813317189461,92.2521134830717,446435.0,1.2,C,LADA BAZAR BOX CULVERT,bridge,10947.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,20.98017984815015,92.2516681649663,446436.2,273.79999999998836,-,,link,10948.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,20.9790279773542,92.2512228468609,446710.0,36.6,A,Ladapara Bridge,bridge,10949.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,20.97748259947845,92.25060635618306,446746.6,337.4000000000233,-,,link,10950.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,20.9759372216027,92.2499898655052,447084.0,2.8,A,NAYAPARA BOX CULVERT,bridge,10951.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,20.97460769930305,92.24968299036,447086.8,314.20000000001164,-,,link,10952.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,20.9732781770034,92.2493761152148,447401.0,30.4,B,NOYAPARA RCC GIDER BRIDGE,bridge,10953.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,20.971217629881,92.2490145081821,447431.4,461.5999999999767,-,,link,10954.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,20.9691570827586,92.2486529011494,447893.0,1.2,A,NAYA PARA BOX CULVERT,bridge,10955.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,20.967362838857,92.24976264701385,447894.2,496.79999999998836,-,,link,10956.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,20.9655685949554,92.2508723928783,448391.0,1.2,A,NOYA PARA CULVERT,bridge,10957.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,20.96526824332335,92.2511506317507,448392.2,88.79999999998836,-,,link,10958.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,20.9649678916913,92.2514288706231,448481.0,1.2,A,NOYA PARA CULVERT,bridge,10959.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,20.964578586867297,92.25165532045085,448482.2,98.79999999998836,-,,link,10960.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,20.9641892820433,92.2518817702786,448581.0,1.2,A,NOYA PARA (MUSJID) BOX CULVERT(L),bridge,10961.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,20.96280621334305,92.25256788156784,448582.2,343.79999999998836,-,,link,10962.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,20.9614231446428,92.2532539928571,448926.0,9.2,A,Noya Para Bridge,bridge,10963.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,20.960684070003502,92.25348636596495,448935.2,165.79999999998836,-,,link,10964.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,20.9599449953642,92.2537187390728,449101.0,41.75,B,JADIMURA (NOYA PARA)BRIDGE,bridge,10965.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,20.95852250415265,92.25418569894815,449142.75,296.25,-,,link,10966.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,20.9571000129411,92.2546526588235,449439.0,1.2,A,JADIMORH BOX CULVERT,bridge,10967.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,20.9560194276015,92.25509195589984,449440.2,259.79999999998836,-,,link,10968.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,20.9549388422619,92.2555312529762,449700.0,7.5,A,Jadimura bridge,bridge,10969.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,20.952041987266398,92.256976070512,449707.5,738.5,-,,link,10970.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,20.9491451322709,92.2584208880478,450446.0,35.5,A,Umor khali Bridge,bridge,10971.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,20.9486494096137,92.2588421081543,450481.5,117.5,-,,link,10972.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,20.9481536869565,92.2592633282608,450599.0,1.5,A,DONDO MIA BOX CULVERT,bridge,10973.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,20.94762423969035,92.25952581791825,450600.5,158.5,-,,link,10974.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,20.9470947924242,92.2597883075757,450759.0,2.7,A,DONDO MIA BOX CULVERT,bridge,10975.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,20.94647279246875,92.26006080378785,450761.7,181.29999999998836,-,,link,10976.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,20.9458507925133,92.2603333,450943.0,1.2,A,DOMMO MIA BOX CULVERT,bridge,10977.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,20.9443196576928,92.260465056117,450944.2,383.79999999998836,-,,link,10978.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,20.9427885228723,92.260596812234,451328.0,38.6,C,DHANDO MIA,bridge,10979.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,20.9376072774155,92.26210510611699,451366.6,1194.4000000000233,-,,link,10980.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,20.9324260319587,92.2636134,452561.0,13.5,A,Domodia Bridge(1),bridge,10981.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,20.93215090219065,92.26366301249999,452574.5,49.5,-,,link,10982.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,20.9318757724226,92.263712625,452624.0,13.5,A,Domdomia Bridge(2),bridge,10983.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,20.931137725901998,92.26384571249994,452637.5,155.5,-,,link,10984.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,20.9303996793814,92.2639787999999,452793.0,2.7,A,DONDOMIA,bridge,10985.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,20.9292685334407,92.26413999843746,452795.7,254.29999999998836,-,,link,10986.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,20.9281373875,92.264301196875,453050.0,34.8,C,DONOMIA,bridge,10987.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,20.92676320779195,92.26462317770255,453084.8,287.20000000001164,-,,link,10988.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,20.9253890280839,92.2649451585301,453372.0,2.7,D,DONMIA,bridge,10989.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,20.9221386140419,92.26682640426505,453374.7,844.2999999999884,-,,link,10990.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,20.9188881999999,92.26870765,454219.0,1.2,A,KARUNTON BOX CULVERT,bridge,10991.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,20.91844216999995,92.26890427214285,454220.2,109.79999999998836,-,,link,10992.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,20.91799614,92.2691008942857,454330.0,6.0,A,Karumtoli choto(1) Bridge,bridge,10993.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,20.917351319019602,92.26947901871145,454336.0,162.0,-,,link,10994.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,20.9167064980392,92.2698571431372,454498.0,6.0,A,SHOLO BANDOR TAKNAF,bridge,10995.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,20.9156707895368,92.27053192243065,454504.0,265.0,-,,link,10996.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,20.9146350810344,92.2712067017241,454769.0,2.8,A,KARUMTOLI (3)BOX CULVERT,bridge,10997.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,20.913655118483298,92.271963911879,454771.8,290.20000000001164,-,,link,10998.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,20.9126751559322,92.2727211220339,455062.0,33.7,A,Karumtoli(1) Bridge,bridge,10999.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,20.91214972729345,92.27303176146535,455095.7,110.29999999998836,-,,link,11000.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,20.9116242986547,92.2733424008968,455206.0,1.3,A,KARUM TOLI BOX CULVERT,bridge,11001.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,20.9110263973094,92.27374100179364,455207.3,158.70000000001164,-,,link,11002.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
